Screen Name,Status ID,Text,Local Timestamp,Likes,Retweets,State,Outage_status
tessy_bessy5,2.148737506115584e+17,@hruger18 no power:/,7:14 PM - 18 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
markklim,2.1486916890068173e+17,Volunteers are not 'just' volunteers but are a connector to the current of the power of Christ #sunstandstill #tc,6:56 PM - 18 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
LaMooDesigns,2.148479172640932e+17,I love being creole its time i start using my power so i can get some respect,5:31 PM - 18 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
DCTViper89,2.1382826421558886e+17,Hannah Storm just told basketball players what's up. #WalkTheWire>Professional sports,10:00 PM - 15 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
GetNucPowPlJobs,2.138058093002793e+17,"Principle NDE Produ... - #Windsor , CT (http://tinyurl.com/capcoed ) Get Nuclear Power Plant Jobs #NuclearPowerPlant #jobs #job #GetAllJobs",8:30 PM - 15 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
CitizenCotto,2.136337757777469e+17,10am and still no power #worsethanbirdnote,9:07 AM - 15 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
CitizenCotto,2.1360607043688858e+17,Power out along Cap Ave all the way to Broad as well as the intersection of Park Terr & Russ. Virginia looks pissed,7:17 AM - 15 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    2
  
  
    
      
      Retweeted
    
      
    2",CT,0
phillip_beatty,2.1346005486155776e+17,Hoping for a big storm on the second half #Heat #Thunder,9:36 PM - 14 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
GetPowerplaJobs,2.1324854627363635e+17,"Lead Master Control Operator - #Bristol , CT (http://tinyurl.com/clv5nvj ) Get Power Plant Jobs #PowerPlant #jobs #job #GetAllJobs",7:36 AM - 14 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
ElliottTravis1,2.1288176089420595e+17,@Eddie_Nieves @yougotsnowd more power to him man #NotSuprised,7:19 AM - 13 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
KevinKuzia,2.1285420734939136e+17,The calm before the storm.  @ Fierce and Mighty: The Gym http://instagr.am/p/Lz4txBKioq/,5:29 AM - 13 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
GetPowerplaJobs,2.127945673831997e+17,"PowerPlant Operator - #Hartford , CT (http://tinyurl.com/7zmyxo6 ) Get Power Plant Jobs #PowerPlant #jobs #job #GetAllJobs",1:32 AM - 13 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
Lambada15,2.127376192374088e+17,Now Playing Storm Warning- Hunter Hayes (I'm obsessed with this song right now!!!) @HunterHayes,9:46 PM - 12 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
DJPhilipFerrari,2.1238675291937587e+17,Silence Before The Storm.  @ Comcast Venue http://instagr.am/p/LwjsPMyWUt/,10:32 PM - 11 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
chiefanku,2.1236195374885683e+17,Greyhound rocks! Power outlets and wifi! Oh my!,8:53 PM - 11 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
Zack_Fuu,2.1235595242964173e+17,black power.,8:29 PM - 11 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
GetPowerplaJobs,2.121311070622843e+17,"Lead Master Control Operator (Spor... - #Bristol , CT (http://tinyurl.com/6pafh6v ) Get Power Plant Jobs #PowerPlant #jobs #job #GetAllJobs",5:36 AM - 11 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
demarshall247,1.0830465164057436e+18,Remembering Ground Zero With Our Young Heroshttps://www.gofundme.com/remembering-ground-zero-with-our-young-heros?pc=tw_dn_cpgnsharemore_r&rcid=r01-154705313205-d41adf6d738148ca …,12:03 PM - 9 Jan 2019,"Like
    
      
    5
  
  
    
      
      
      Liked
    
      
    5","Retweet
    
      
    2
  
  
    
      
      Retweeted
    
      
    2",CT,1
BettyWhites_X,2.119786076466094e+17,"Playing power rangers with my little cousin and his friends, I'm the bad guy",7:30 PM - 10 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
Crucialknoppix,2.119619632138813e+17,Omg 'the story of us' by taylor swift is playing at lowes. Nothin beats shopping for power tools to a little t-swift,6:24 PM - 10 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
standish1992,2.1182863144871526e+17,"Power washing the house, mowing mine, Gram's, and Non and Pop's lawns today. #BusyBusyBusy",9:34 AM - 10 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
mukow2,2.1178952964282778e+17,"@ManchstrCTPatch late last night: power surge, very bright flash in the sky, then lots of siren activity in the vicinity of N Main. Ideas?",6:58 AM - 10 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
ecotton3,2.1168564005883904e+17,Pacquiao waited til end of most rounds to unleash a flurry. But it seemed those punches had much more power than anything Bradley threw.,12:06 AM - 10 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
ecotton3,2.116752398123172e+17,Pacquiao's punches have more power. Hurting Bradley in Round 4,11:24 PM - 9 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
neneboo_211,2.1091331425816166e+17,Austin Power's faga........ His what? His fager... What's a farger?,8:57 PM - 7 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
Sbchica19951,2.105404223370158e+17,“@frenchie19950: We're stealing energy  @Sbchica19951 @Vo-Ag”lmfao power plant with Keith :),8:15 PM - 6 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
13en7_,2.1048087926761062e+17,@Serks35 whiteout definitely,4:18 PM - 6 Jun 2012,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",CT,1
BigBosna57,2.103926420166533e+17,@jasko0o where we got gas during blackout,10:28 AM - 6 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
CharmaineMR,2.103824403871908e+17,Power is a very serious thing when in the wrong hands.... #TrueShit #overbeingignored #nottryingforyoutolikeme #toomanyotherpplwhodo,9:47 AM - 6 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
cosmocatalano,2.1031655653677875e+17,Power's out at home. Went with oxymoron blend.  @ 7-Eleven http://instagr.am/p/Lh2tk9onTv/,5:25 AM - 6 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
cosmocatalano,2.1015829531343258e+17,No power?! Why the hell does this place even exist? (@ Barnes & Noble) http://4sq.com/JUqxsO,6:56 PM - 5 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
MzGood26NVUS,2.1015495098093978e+17,"Another day, Another dollar every 24 I'm thinking money & the power",6:43 PM - 5 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
cosmocatalano,2.101478332009104e+17,Power's out. Clerical error. Fleeing in search of juice. (@ Sufferloft) http://4sq.com/Me5Jvh,6:15 PM - 5 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
k_dads,2.100768442617692e+17,Naptime in Tim's new room. #blackout curtains,1:33 PM - 5 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
modepiste,2.0983435878845645e+17,"@cthagod how you feeling about this whole @NICKIMINAJ , power 105 still playing her tracks?",9:29 PM - 4 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
knoxrob1,2.09536733765845e+17,"“@c0c0bo0m: God is good. Only God has the power to judge. Before you judge others, take a look at your reflection.” TRUTH!",1:47 AM - 4 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
donovan1829,2.0951781603291955e+17,"But if your heart is cold, my sheets are warm; I will shelter you all through the storm..*",12:31 AM - 4 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",CT,1
ahottie339,2.089848285892608e+17,Power nap real quick .....,1:14 PM - 2 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
LinkedIn,1.08208761903752e+18,"Aaron wanted a job that would let him pursue his passion for helping others. With the help of a hiring manager who found his profile on LinkedIn, Aaron found that opportunity. Find your next job on LinkedIn: https://lnkd.in/g_8wpjd  #InItTogetherpic.twitter.com/hpEoZWjcR0",8:32 PM - 6 Jan 2019,"Like
    
      
    445
  
  
    
      
      
      Liked
    
      
    445","Retweet
    
      
    67
  
  
    
      
      Retweeted
    
      
    67",CT,1
standish1992,2.0888597719484006e+17,lmfao! '@loveallisonrose: #youknowyoureallison when you go to take the SATs and the school has no power',6:41 AM - 2 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
LaMooDesigns,2.0874784219660698e+17,@danieljdavid hey baby still sad i wish i had the power to handle that,9:32 PM - 1 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
The_Real_Plox,2.0867434633035776e+17,Blackout blackout party tonight at my house. If you don't come your not cool,4:40 PM - 1 Jun 2012,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
standish1992,2.086070183013949e+17,@Storm_Wrestling The one Tim Horton's Connecticut had sucked!,12:12 PM - 1 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
GetPowLinemJobs,2.085099285020836e+17,"Telephone Lineman Experience - #Middlefield , CT (http://tinyurl.com/cutlh9o ) Get Power Lineman Jobs #PowerLineman #jobs #job #GetAllJobs",5:46 AM - 1 Jun 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
kayMiCH_,2.0841746595120742e+17,yess then i hear a fire alarm goin off from my window! i was bout to say! not afuckin gain !!RT @Stephanii_Rose: @kayMiCH_ did ur power Jus,11:39 PM - 31 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
msieczkowski,2.0832651762794496e+17,@thedayct @thedayct: Downed trees blamed for most outages in Oct. storm http://bit.ly/KYUhmL  - they needed 7 months to figure that out?,5:38 PM - 31 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
yatown_popular,2.083089476381655e+17,Downed trees blamed for most outages in Oct. storm http://yatown.com/post/69dd04344a0d427fb26f1059bda0d824?src=tw … Most read by neighbors in #DutchPointColony #Hartford,4:28 PM - 31 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
yatown_news_pm,2.083081857512366e+17,"Downed trees blamed for most outages in Oct. storm -TheDay.com http://yatown.com/news/Dutch-Point-Colony,Hartford,CT/Downed-trees-blamed-for-most-outages-in-Oct-storm?pb=TheDay.com&lo=Dutch-Point-Colony%2CHartford%2CCT&sn=AP+HARTFORD%2C+Conn.+%28AP%29+%E2%80%94+Downed+trees+rather+than+transmission+system+problems+were+largely+to+blame+for+widespread+power+outages+during+a+freak+October+snowstorm+in+the+Northea..&vi=y&ti=Downed+trees+blamed+for+most+outages+in+Oct.+storm&xu=http%3A%2F%2Fwww.theday.com%2Farticle%2F20120531%2FNWS12%2F120539893%2F1047&im=http%3A%2F%2Fcbsnewyork.files.wordpress.com%2F2011%2F11%2Fridgefieldctstormdamage_111029_620_1.jpg%3Fw%3D300&src=tw … #DutchPointColony #Hartford #CT",4:25 PM - 31 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
standish1992,2.079903102346322e+17,@Storm_Wrestling Favorite match of your career?,7:22 PM - 30 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
JSmithh32,2.079162774219735e+17,Feel like this power nap is a real bad Idea,2:27 PM - 30 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
LitzyHi,2.0788907206732186e+17,I am so sleepy thank you today i came out of school at 10:00 cuz of the storm last night no power. :),12:39 PM - 30 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
topix_ct,2.0774832294396723e+17,Biomass heat recovery power plant almost done - http://bit.ly/KFOoK4  #EastHartford #Connecticut,3:20 AM - 30 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
Xftab_,2.0767014897753702e+17,I turned my a.c off cause of the 'storm' but fuck this its hot #gettingturnedbackon,10:09 PM - 29 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
MrHoffman_,2.0764856019858227e+17,Hoping that there's more of the storm to come still,8:44 PM - 29 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
Myoung452,2.0764090994747392e+17,Am I the only one not seeing this thunder storm? #oblivious,8:13 PM - 29 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
raycudi,2.076406787993928e+17,"headphones  on blast , didn't realize the storm . 
@realliquicity ambient playlist",8:12 PM - 29 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
wtfbritani,2.076392481642332e+17,I hope my power doesn't go out ... That would be a hassle now,8:07 PM - 29 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
24sweatshirt_,2.0763799989741568e+17,Sitting down watching this storm is the best,8:02 PM - 29 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
Drizzy_Dreww,2.076374723714089e+17,Holy storm,8:00 PM - 29 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
TheDailyLifer,1.0700299024669492e+18,7 Reasons Why EVERYBODY is Obsessed with Throne: Kingdom at War,1:59 PM - 4 Dec 2018,"Like
    
      
    398
  
  
    
      
      
      Liked
    
      
    398","Retweet
    
      
    72
  
  
    
      
      Retweeted
    
      
    72",CT,1
adewunmi18,2.076358948014162e+17,Ugh @directv is broken due to storm activity #epicfail,7:53 PM - 29 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
xdrunkonlove,2.0763570161596006e+17,RT @Bethanyanii RT @Tnasty_1 My Power Better Not Go Out #RS,7:53 PM - 29 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
phillip_beatty,2.076354926892933e+17,Whadda ya think CT?  Getting the big storm or not?,7:52 PM - 29 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
xdrunkonlove,2.0763516936296858e+17,RT @PromiseMe_Fluff RT @Dj_trapstar We didn't have a thunder storm in a #minute ....,7:50 PM - 29 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
MrHoffman_,2.0763450766957363e+17,Storm watching photography time,7:48 PM - 29 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
kierstenholderr,2.076343277171589e+17,Going to bring my boyfriend chinese at work in the lightning storm #bestgfeveraward,7:47 PM - 29 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
AndrewMartin45,2.076317034292183e+17,Wait... There's a storm? What are you people talking about?,7:37 PM - 29 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
MrHoffman_,2.076296695986258e+17,@BriWhite_ we're not getting a tornado it's just a thunder storm warning,7:29 PM - 29 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    2
  
  
    
      
      Retweeted
    
      
    2",CT,1
rachielocks,2.0762966788735795e+17,this storm better not disappoint,7:29 PM - 29 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
mwoodski,2.076248889267323e+17,Bout to get fucked by this storm...no lube.,7:10 PM - 29 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
Chris_Fortes96,2.076117851408957e+17,Waiting for this storm.,6:18 PM - 29 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
DiCesBaby91,2.0752481816845107e+17,@EHinxman whaaa. I refuse to lose power !,12:32 PM - 29 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
laurenabobbitt,2.069643796174684e+17,PUSSY IS POWER!!You Better Believe That...,11:25 PM - 27 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",CT,1
dkl06002,2.069029795409469e+17,Power nap.... On the floor pic.twitter.com/h2uFKRZS,7:21 PM - 27 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
MLE7777,2.0661984476910387e+17,Weather forecast: Shit Storm .. avoid at all costs #forreal,12:36 AM - 27 May 2012,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
JustinNorton1,2.0660624461674496e+17,THE POWER OF NICOTINE #LETSGO #HELPEDSOMEBODYOUT #NICEGUY,11:42 PM - 26 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
BritTori13,2.065815883251835e+17,"Just got scared the street over from us has no power, but we do so its all good",10:04 PM - 26 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
DCTViper89,2.065508781429883e+17,I actually hope the power goes out. That would be nice as hell.,8:02 PM - 26 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
molly0725,2.06537214476288e+17,The power has been out since about 5 I am going crazy..,7:08 PM - 26 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
cpatten7,2.064894638394e+17,Yup just lost power... Great!,3:58 PM - 26 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
LinkedIn,1.08208761903752e+18,"Aaron wanted a job that would let him pursue his passion for helping others. With the help of a hiring manager who found his profile on LinkedIn, Aaron found that opportunity. Find your next job on LinkedIn: https://lnkd.in/g_8wpjd  #InItTogetherpic.twitter.com/hpEoZWjcR0",8:32 PM - 6 Jan 2019,"Like
    
      
    445
  
  
    
      
      
      Liked
    
      
    445","Retweet
    
      
    67
  
  
    
      
      Retweeted
    
      
    67",CT,1
DMBmarvel,2.062814757153792e+17,Did these mothafuckers really jst cut off the power at my work then turned it back on. Then calld my job to say tht it was a mistake. #shady,2:11 AM - 26 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
kkddkk__,2.0613732748192973e+17,@Kimkrazylustig @malissagilson is a dumb drunk #blackout,4:39 PM - 25 May 2012,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",CT,0
rmkieft,2.0599635379553485e+17,The Power Sandwich is so YUMMY!!! Best breakfast sandwich ever. (@ Panera Bread) http://4sq.com/JPOWQh,7:18 AM - 25 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
dommy1988,2.0585503230067098e+17,"Igudama better have a blessing, and the power of 'chi' on sunday night, this just might make or break my memorial weekend!",9:57 PM - 24 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
KINGRANSOM,2.0555396513438515e+17,DA gay community got power-they strenf is in numbaz-I jus noticed,2:00 AM - 24 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
Chris_Hurtado,2.054800862946427e+17,@MickieB2495 I'm hearing it as a power night!!! Stoked to have the best students ever.,9:07 PM - 23 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
lilcoqui17,2.053474256978002e+17,I'm at Wimpy Storm http://4sq.com/KaToYF,12:20 PM - 23 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
TheHarleyGuy,2.053432756730716e+17,Look what I just won today. (@ eastern power sport auction) [pic]: http://4sq.com/JxUeRf,12:03 PM - 23 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
AndrewK523,2.0532808351390106e+17,Horse power all this polo on I got horse power!,11:03 AM - 23 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
BIG_B11,2.0531184519467418e+17,"My little cousin: uhhhh I see suunnnn! it's gonna be a beautiful day out today!
Me: umm the weather says its supposed to thunder storm at 1.",9:58 AM - 23 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
xdrunkonlove,2.0516858681217024e+17,I miss a good thunder storm.,12:29 AM - 23 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
ConnBeaulieu,2.0480448848003072e+17,No power. Should prob go to bed. But first. Sports thoughts :),12:22 AM - 22 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
lilcoqui17,2.0468484922159923e+17,I'm at Wimpy Storm http://4sq.com/JscICS,4:27 PM - 21 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
mattmagster,2.0435043142454886e+17,Coughing up a storm,6:18 PM - 20 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
krisraephoto,2.0428501167388672e+17,Getting ready to ride.  @ Pedal Power http://instagr.am/p/K2_7fSuord/,1:58 PM - 20 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
__Snookieeee__,2.0425337575847526e+17,"Love is giving someone the power to destroy you, but trusting them not to.",11:52 AM - 20 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
abbeyroad812,2.0400098367465472e+17,Thunder storm!!!!! #rainforestcafe,7:09 PM - 19 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
Brittneyslain,2.039434283027088e+17,Calm before the storm. Or maybe it's the excitement of the Girl Scouts 100th Jubilee keeping everyone busy?!? Nope. http://4sq.com/KBSBky,3:21 PM - 19 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
bjamallee,2.039206308511867e+17,"To conquer others is to have power, to conquer yourself is to know the way #lifelesson",1:50 PM - 19 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
PHILKESSEL81,2.038892060812288e+17,@Storm_Wrestling who is going lance Is. There any way I can get a rt from one of the greatest wrestlers ever,11:45 AM - 19 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
TheDailyLifer,1.0700299024669492e+18,7 Reasons Why EVERYBODY is Obsessed with Throne: Kingdom at War,1:59 PM - 4 Dec 2018,"Like
    
      
    398
  
  
    
      
      
      Liked
    
      
    398","Retweet
    
      
    72
  
  
    
      
      Retweeted
    
      
    72",CT,1
Peach_July,2.0349053954543616e+17,"Ever Since You Knew Your Power , You Made Me Cry",9:21 AM - 18 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    2
  
  
    
      
      Retweeted
    
      
    2",CT,0
simplytoiya,2.0347244814914355e+17,Listening to ' Back That Thang UP'.. Jamming to power 105 NY Station,8:09 AM - 18 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
topix_ct,2.0328865633155072e+17,UConn Celebrates 'Brain Power' That Fuels Economic Development - http://bit.ly/KlW0zN  #Farmington #Connecticut,7:59 PM - 17 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
